idade,recencia_dias,frequencia_compras,valor_total,ticket_medio,std_valor,dias_entre_compras,ticket_medio_rel,cliente_sem_compra,compras_beleza,compras_casa,compras_eletrônicos,compras_esportes,compras_moda,prop_compras_beleza,prop_compras_casa,prop_compras_eletrônicos,prop_compras_esportes,prop_compras_moda,genero_M,cidade_BSB,cidade_POA,cidade_RJ,cidade_SP,canal_aquisicao_Google,canal_aquisicao_Indicação,canal_aquisicao_Orgânico,metodo_preferido_Cartão,metodo_preferido_Pix
35,1154,5,425.48,85.1,66.58,162,0.4952996269113363,0,1,2,0,0,2,0.2,0.4,0.0,0.0,0.4,False,True,False,False,False,True,False,False,True,False
59,1276,1,545.34,545.34,0.0,0,3.1739917572247727,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,True,False
15,904,7,817.65,116.81,106.02,415,0.6798583950589094,0,0,1,1,2,3,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,True,True,False,False,False,True,False,False,True,False
28,1203,5,935.66,187.13,75.87,115,1.089135360563083,0,0,2,1,1,1,0.0,0.4,0.2,0.2,0.2,True,False,False,False,True,True,False,False,False,False
35,1212,5,982.18,196.44,99.15,107,1.143321488959611,0,0,0,0,2,3,0.0,0.0,0.0,0.4,0.6,False,False,False,True,False,False,False,False,False,False
48,1076,3,908.63,302.88,266.73,232,1.7628243360623448,0,2,1,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False
39,1000,5,1032.5,206.5,206.52,302,1.2018727727049465,0,2,1,1,0,1,0.4,0.2,0.2,0.0,0.2,True,False,False,False,True,False,False,True,False,False
38,1147,5,717.13,143.43,135.67,174,0.8347923089059103,0,2,1,0,0,2,0.4,0.2,0.0,0.0,0.4,False,False,False,True,False,False,False,True,False,True
21,868,14,2694.07,192.43,155.19,444,1.1199824583613214,0,2,2,3,4,3,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.21428571428571427,False,False,False,False,True,True,False,False,True,False
21,1096,10,1239.71,123.97,92.17,222,0.7215310781221899,0,2,3,2,1,2,0.2,0.3,0.2,0.1,0.2,False,False,False,True,False,True,False,False,True,False
38,1131,5,1014.51,202.9,85.45,179,1.1809200270306714,0,0,0,2,0,3,0.0,0.0,0.4,0.0,0.6,False,False,False,True,False,False,True,False,True,False
18,1216,5,679.32,135.86,64.35,79,0.7907333409186152,0,1,0,2,0,2,0.2,0.0,0.4,0.0,0.4,False,True,False,False,False,False,False,True,True,False
28,1067,6,1095.96,182.66,103.06,251,1.0631190346841914,0,1,1,1,2,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,False,False,False,False,True,False,False,True,True,False
41,943,3,655.9,218.63,214.08,316,1.2724718852129902,0,0,0,1,0,2,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,True,False,False,False,False,True,False,False,True,False
23,1066,7,864.81,123.54,60.76,231,0.7190283890555405,0,1,2,0,0,4,0.14285714285714285,0.2857142857142857,0.0,0.0,0.5714285714285714,False,False,True,False,False,False,False,False,True,False
54,1211,3,473.08,157.69,127.56,106,0.9177884626045666,0,0,1,0,0,2,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,True,True,False,False,False,False,False,True,True,False
49,974,5,1387.67,277.53,149.63,304,1.6152820852726575,0,0,2,0,2,1,0.0,0.4,0.0,0.4,0.2,True,False,False,False,False,False,False,True,True,False
16,849,11,1497.85,136.17,87.54,454,0.7925376051294555,0,1,0,3,3,4,0.09090909090909091,0.0,0.2727272727272727,0.2727272727272727,0.36363636363636365,True,False,False,True,False,True,False,False,True,False
23,942,8,1263.1,157.89,131.03,370,0.9189525040309152,0,1,2,1,1,3,0.125,0.25,0.125,0.125,0.375,False,False,False,True,False,False,True,False,True,False
7,1063,7,904.73,129.25,58.55,251,0.7522617717777934,0,1,2,1,2,1,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,False,False,False,False,False,True,False,False,True,False
25,1238,4,370.84,92.71,40.7,77,0.5395914031839011,0,0,1,2,1,0,0.0,0.25,0.5,0.25,0.0,False,False,False,False,False,True,False,False,False,False
44,1251,4,403.98,101.0,103.46,64,0.5878409203060513,0,1,0,2,0,1,0.25,0.0,0.5,0.0,0.25,True,False,False,True,False,False,False,False,True,False
30,962,4,745.7,186.42,130.3,340,1.0850030134995454,0,1,0,2,1,0,0.25,0.0,0.5,0.25,0.0,True,False,False,False,False,True,False,False,True,False
40,1173,3,604.15,201.38,85.95,107,1.1720733121904219,0,0,0,2,0,1,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,False,False,False,True,False,False,False,True,True,False
16,1062,11,1497.59,136.14,78.56,248,0.7923629989155031,0,1,3,0,1,6,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.5454545454545454,False,False,False,False,True,False,False,True,True,False
44,1230,3,608.87,202.96,63.66,79,1.181269239458576,0,1,2,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,True,False,False,True,False,False,False,True,False,False
28,1011,7,1558.77,222.68,76.19,307,1.2960437240965497,0,0,2,1,2,2,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,True,False,False,False,True,False,False,False,True,False
35,918,7,979.47,139.92,70.24,400,0.814363381873492,0,3,2,0,0,2,0.42857142857142855,0.2857142857142857,0.0,0.0,0.2857142857142857,True,False,False,False,True,True,False,False,False,False
33,761,9,1686.75,187.42,120.91,555,1.0908232206312884,0,2,2,1,1,3,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,False,False,False,False,True,True,False,False,True,False
19,1147,6,767.03,127.84,65.95,169,0.7440552797220357,0,1,1,3,1,0,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0,True,False,False,False,True,False,False,False,True,False
21,1141,9,1981.31,220.15,143.45,164,1.2813186000532395,0,0,1,1,4,3,0.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.3333333333333333,True,True,False,False,False,False,True,False,True,False
46,1185,4,547.73,136.93,116.58,96,0.7969609625495803,0,0,2,0,1,1,0.0,0.5,0.0,0.25,0.25,True,False,False,True,False,False,False,False,True,False
39,1071,7,1037.91,148.27,80.51,244,0.8629621114235468,0,1,2,1,2,1,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,False,False,False,False,True,False,True,False,False,False
47,982,12,2455.13,204.59,171.63,328,1.1907561770833173,0,3,3,1,3,2,0.25,0.25,0.08333333333333333,0.25,0.16666666666666666,False,False,False,True,False,False,True,False,True,False
38,1182,7,1137.51,162.5,106.29,131,0.9457836589082509,0,0,2,0,3,2,0.0,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,False,False,False,False,True,True,False,False,True,False
36,1168,10,1653.03,165.3,114.2,141,0.9620802388771316,0,1,1,5,2,1,0.1,0.1,0.5,0.2,0.1,True,False,False,True,False,False,True,False,True,False
14,1088,9,1943.8,215.98,130.61,217,1.257048336313871,0,0,4,1,1,3,0.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.3333333333333333,True,False,False,True,False,False,False,False,True,False
31,1254,3,553.81,184.6,164.05,18,1.074410236519773,0,2,0,0,0,1,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,True,False,True,False,False,False,False,True,True,False
34,1100,7,760.39,108.63,78.6,208,0.632249100721251,0,2,0,1,3,1,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,True,False,False,False,True,False,True,False,True,False
58,1186,4,591.37,147.84,141.38,110,0.8604594223568973,0,1,1,1,0,1,0.25,0.25,0.25,0.0,0.25,False,False,False,True,False,True,False,False,True,False
43,1122,10,2734.4,273.44,245.34,192,1.5914774381038284,0,2,3,1,1,3,0.2,0.3,0.1,0.1,0.3,True,True,False,False,False,False,False,False,True,False
53,1313,1,127.84,127.84,0.0,0,0.7440552797220357,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,True,False,True,False,False,False,False,True,False,False
42,1084,9,1557.86,173.1,118.51,230,1.0074778545047276,0,3,2,1,1,2,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,False,False,False,False,True,True,False,False,False,False
26,1152,3,392.17,130.72,94.81,111,0.7608174762614557,0,1,1,0,0,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,True,False,False,True,False,False,False,True,False,False
36,1216,7,1003.36,143.34,88.14,100,0.8342684902640535,0,4,0,1,1,1,0.5714285714285714,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,True,False,False,False,True,True,False,False,False,False
37,1170,3,538.59,179.53,139.68,130,1.0449017863618355,0,2,0,0,1,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,True,False,False,True,False,False,True,False,True,False
23,1106,16,2483.69,155.23,116.99,209,0.9034707530604786,0,4,4,1,1,6,0.25,0.25,0.0625,0.0625,0.375,False,False,False,False,True,False,False,True,True,False
30,1045,6,697.3,116.22,70.92,233,0.676424472851181,0,1,1,0,1,3,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,True,True,False,False,False,False,True,False,True,False
32,1136,6,542.37,90.4,56.7,178,0.5261467247095747,0,1,1,2,1,1,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,False,False,False,False,True,False,False,False,False,True
54,1115,6,1254.19,209.03,142.18,199,1.2165978967482565,0,1,0,2,1,2,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,True,False,False,True,False,True,False,False,True,False
10,1117,10,1585.71,158.57,70.94,198,0.9229102448805006,0,5,1,1,0,3,0.5,0.1,0.1,0.0,0.3,False,False,False,True,False,True,False,False,True,False
49,1234,5,817.52,163.5,107.7,79,0.9516038660399939,0,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,False,False,True,False,False,False,True,False,True,False
23,1192,10,1446.9,144.69,103.89,118,0.8421257698919066,0,3,2,1,2,2,0.3,0.2,0.1,0.2,0.2,False,False,False,True,False,False,False,False,True,False
18,1208,7,1373.93,196.28,158.46,107,1.1423902558185322,0,1,1,1,0,4,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,True,False,False,False,True,False,False,False,False,False
49,1116,4,770.87,192.72,61.62,181,1.121670318429527,0,2,1,0,0,1,0.5,0.25,0.0,0.0,0.25,True,False,False,False,True,False,False,True,True,False
43,1121,11,2081.83,189.26,148.58,183,1.1015324017536956,0,1,2,2,2,4,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.36363636363636365,False,False,False,False,True,False,False,False,True,False
50,1116,9,2059.48,228.83,76.51,191,1.3318379979567696,0,0,2,2,2,3,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,False,False,False,False,False,False,True,False,True,False
44,1231,6,924.97,154.16,62.26,69,0.8972431314295135,0,0,1,2,3,0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,True,False,False,True,False,False,True,False,True,False
59,1157,7,1886.29,269.47,184.79,153,1.5683712157908085,0,4,1,1,0,1,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,False,False,False,True,False,False,True,False,True,False
41,1171,6,755.23,125.87,65.36,132,0.7325894716725018,0,0,4,0,1,1,0.0,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,True,False,False,False,True,False,False,False,True,False
33,1152,8,810.77,101.35,89.91,152,0.5898779928021614,0,1,0,3,0,4,0.125,0.0,0.375,0.0,0.5,True,False,False,False,False,False,False,False,True,False
39,1110,10,1189.48,118.95,103.82,202,0.6923136383208397,0,1,2,2,2,3,0.1,0.2,0.2,0.2,0.3,False,False,False,True,False,False,False,True,True,False
49,1169,3,705.02,235.01,172.59,8,1.3678068780309418,0,1,1,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,False,False,True,False,False,False,False,False,False,False
25,1032,7,1690.47,241.5,77.92,276,1.4055800223159545,0,0,4,2,0,1,0.0,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,True,False,False,True,False,False,True,False,True,False
27,948,7,1159.26,165.61,131.87,364,0.9638845030879719,0,2,1,2,1,1,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,True,False,False,False,True,False,True,False,True,False
31,951,2,385.77,192.88,113.16,341,1.1226015515706056,0,1,0,0,0,1,0.5,0.0,0.0,0.0,0.5,True,False,False,False,True,True,False,False,True,False
9,1029,15,1951.93,130.13,106.53,273,0.7573835540537273,0,1,4,3,3,4,0.06666666666666667,0.26666666666666666,0.2,0.2,0.26666666666666666,False,False,False,False,True,False,False,True,True,False
36,1059,6,576.12,96.02,64.19,220,0.5588562887899707,0,4,0,0,0,2,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,False,False,True,False,True,False
12,1161,13,2237.41,172.11,111.49,148,1.001715849444302,0,5,1,1,4,2,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.15384615384615385,False,False,False,False,False,False,True,False,True,False
35,1235,6,692.14,115.36,97.63,73,0.671419094717882,0,1,1,0,0,4,0.16666666666666666,0.16666666666666666,0.0,0.0,0.6666666666666666,False,False,False,False,True,False,False,True,True,False
45,1165,9,1672.74,185.86,200.0,145,1.0817436975057693,0,2,1,3,2,1,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,True,False,False,False,True,False,False,True,True,False
29,1123,4,906.18,226.54,203.24,182,1.3185097236250778,0,1,0,3,0,0,0.25,0.0,0.75,0.0,0.0,False,False,False,False,True,False,False,False,True,False
55,1248,3,261.11,87.04,69.22,59,0.506590828746918,0,1,0,0,1,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,False,False,True,False,False,False,False,True,True,False
17,984,12,1402.67,116.89,61.07,318,0.6803240116294489,0,1,2,3,2,4,0.08333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.3333333333333333,False,False,False,False,True,True,False,False,True,False
49,974,13,2151.61,165.51,119.53,333,0.9633024823747975,0,2,3,4,2,2,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.15384615384615385,False,False,False,False,True,False,True,False,True,False
43,948,7,949.66,135.67,91.95,343,0.7896275015635839,0,1,2,1,1,2,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,True,False,False,False,True,True,False,False,True,False
14,1148,14,1603.15,114.51,46.09,162,0.6664719186559004,0,2,1,4,3,4,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.2857142857142857,True,False,False,True,False,True,False,False,True,False
67,1208,4,587.19,146.8,88.03,90,0.8544064069398846,0,0,0,1,2,1,0.0,0.0,0.25,0.5,0.25,False,False,False,False,False,True,False,False,False,False
34,1132,2,279.7,139.85,61.91,125,0.81395596737427,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False
24,973,17,2973.29,174.9,126.29,333,1.0179542273418651,0,1,2,4,3,7,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.17647058823529413,0.4117647058823529,False,False,False,False,True,True,False,False,True,False
18,737,19,3033.6,159.66,117.68,569,0.9292542706541005,0,2,5,7,2,3,0.10526315789473684,0.2631578947368421,0.3684210526315789,0.10526315789473684,0.15789473684210525,False,False,False,True,False,False,True,False,True,False
32,966,8,1412.93,176.62,91.72,340,1.0279649836084632,0,1,1,1,2,3,0.125,0.125,0.125,0.25,0.375,False,False,False,False,True,False,False,False,True,False
33,1157,4,782.15,195.54,142.21,149,1.1380833025410422,0,0,2,0,1,1,0.0,0.5,0.0,0.25,0.25,True,False,True,False,False,False,False,True,True,False
36,926,13,2083.11,160.24,139.21,383,0.9326299907905116,0,0,4,3,1,5,0.0,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.38461538461538464,True,False,False,False,True,True,False,False,True,False
31,1131,7,1092.82,156.12,104.17,173,0.9086507374077301,0,3,1,1,0,2,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,True,False,False,False,True,True,False,False,True,False
42,948,10,2606.81,260.68,122.97,354,1.5172115951027867,0,2,2,1,1,4,0.2,0.2,0.1,0.1,0.4,True,False,False,True,False,False,False,False,True,False
30,1177,5,477.18,95.44,69.22,61,0.5554805686535598,0,0,1,2,1,1,0.0,0.2,0.4,0.2,0.2,False,False,False,False,True,False,False,False,True,False
11,991,8,984.78,123.1,136.22,316,0.7164674979175734,0,1,0,1,1,5,0.125,0.0,0.125,0.125,0.625,False,False,False,False,True,True,False,False,True,False
33,1012,9,1344.74,149.42,94.69,296,0.8696553496250513,0,2,0,1,3,3,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,True,False,False,True,False,False,False,True,True,False
6,1049,13,1869.62,143.82,92.62,251,0.8370621896872901,0,3,2,0,4,4,0.23076923076923078,0.15384615384615385,0.0,0.3076923076923077,0.3076923076923077,True,False,False,False,False,True,False,False,True,False
39,1232,5,1071.64,214.33,157.28,41,1.247444994546495,0,1,2,1,0,1,0.2,0.4,0.2,0.0,0.2,True,False,False,True,False,False,False,True,True,False
23,1044,17,3554.29,209.08,168.82,264,1.2168889071048437,0,3,4,1,5,4,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.29411764705882354,0.23529411764705882,False,False,False,True,False,True,False,False,True,False
36,987,6,851.97,142.0,82.33,251,0.8264694127075177,0,0,1,1,0,4,0.0,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,False,False,False,True,False,False,False,True,True,False
50,1147,2,713.1,356.55,35.34,139,2.075194852822996,0,0,1,0,0,1,0.0,0.5,0.0,0.0,0.5,False,False,False,True,False,False,False,False,True,False
23,1164,7,1985.1,283.59,160.66,143,1.6505525404910206,0,1,2,0,1,3,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,True,False,False,True,False,False,False,True,False,False
47,1268,2,233.87,116.94,27.47,28,0.6806150219860361,0,0,1,0,1,0,0.0,0.5,0.0,0.5,0.0,True,False,False,True,False,False,False,False,False,False
29,1147,7,949.93,135.7,130.3,144,0.7898021077775362,0,0,3,3,1,0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,False,False,False,False,True,True,False,False,True,False
56,1155,8,1808.34,226.04,134.95,120,1.3155996200592062,0,1,2,3,0,2,0.125,0.25,0.375,0.0,0.25,False,False,False,False,True,False,True,False,True,False
30,980,10,1933.73,193.37,127.32,286,1.1254534530651599,0,1,2,1,4,2,0.1,0.2,0.1,0.4,0.2,False,False,False,True,False,False,True,False,True,False
24,831,16,1687.2,105.45,55.32,474,0.613740842042308,0,2,5,2,4,3,0.125,0.3125,0.125,0.25,0.1875,True,False,False,True,False,True,False,False,True,False
43,867,5,1032.51,206.5,132.74,436,1.2018727727049465,0,0,2,0,1,2,0.0,0.4,0.0,0.2,0.4,False,False,False,False,False,True,False,False,True,False
29,1137,10,1136.16,113.62,90.88,161,0.6612919343086491,0,2,1,1,2,4,0.2,0.1,0.1,0.2,0.4,False,False,False,False,True,False,False,True,False,False
24,1100,11,1296.27,117.84,77.6,206,0.6858532084046048,0,2,1,1,1,6,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.5454545454545454,True,False,False,False,True,True,False,False,False,True
29,1240,4,738.31,184.58,62.17,52,1.0742938323771383,0,1,0,1,1,1,0.25,0.0,0.25,0.25,0.25,False,False,False,False,True,False,False,False,True,False
34,1157,5,933.08,186.62,135.93,124,1.086167054925894,0,1,1,2,1,0,0.2,0.2,0.4,0.2,0.0,False,False,False,False,True,False,True,False,True,False
51,1036,13,3314.74,254.98,214.52,267,1.484036414451851,0,3,2,4,2,2,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.15384615384615385,False,False,False,False,False,False,True,False,True,False
11,953,11,2156.06,196.01,85.15,327,1.1408187998929615,0,2,2,3,4,0,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.0,False,False,False,True,False,True,False,False,True,False
35,1142,7,1373.11,196.16,112.39,151,1.141691830962723,0,3,2,2,0,0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,True,False,False,False,False,False,True,False,False,False
42,971,3,592.79,197.6,103.48,316,1.150072929232433,0,0,1,2,0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,False,False,False,True,False,True,False,False,True,False
37,1115,6,589.61,98.27,83.79,187,0.5719517548363927,0,0,2,1,0,3,0.0,0.3333333333333333,0.16666666666666666,0.0,0.5,True,True,False,False,False,True,False,False,True,False
50,1092,2,611.75,305.88,106.82,55,1.7802849574575739,0,0,0,1,0,1,0.0,0.0,0.5,0.0,0.5,False,False,True,False,False,False,False,False,True,False
34,1177,8,819.5,102.44,50.7,124,0.5962220185757613,0,2,1,3,0,2,0.25,0.125,0.375,0.0,0.25,True,False,False,True,False,False,False,True,True,False
32,1172,5,980.26,196.05,83.78,124,1.1410516081782314,0,1,1,0,1,2,0.2,0.2,0.0,0.2,0.4,False,True,False,False,False,True,False,False,True,False
42,1230,7,1982.3,283.19,196.91,72,1.6482244576383234,0,0,0,2,2,3,0.0,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,False,False,False,True,False,True,False,False,False,False
36,962,7,1764.77,252.11,199.33,338,1.4673324199837485,0,0,2,3,0,2,0.0,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,True,False,True,False,False,False,True,False,True,False
30,1041,9,2626.77,291.86,229.61,261,1.6986856534705361,0,2,0,1,2,4,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.4444444444444444,False,True,False,False,False,False,False,False,True,False
41,907,6,1494.55,249.09,121.5,397,1.4497553944458843,0,0,2,0,3,1,0.0,0.3333333333333333,0.0,0.5,0.16666666666666666,False,False,True,False,False,False,True,False,True,False
27,967,8,1554.61,194.33,119.65,333,1.1310408519116333,0,1,3,1,0,3,0.125,0.375,0.125,0.0,0.375,True,False,False,True,False,False,False,True,True,False
27,999,2,442.5,221.25,176.25,163,1.287720827898157,0,1,0,0,1,0,0.5,0.0,0.0,0.5,0.0,False,False,False,False,False,False,False,True,True,False
28,1084,8,1262.64,157.83,85.51,197,0.9186032916030108,0,3,2,0,1,2,0.375,0.25,0.0,0.125,0.25,False,False,False,True,False,False,False,False,True,False
51,1099,12,2907.78,242.32,210.91,197,1.4103525921639837,0,4,3,0,1,4,0.3333333333333333,0.25,0.0,0.08333333333333333,0.3333333333333333,False,False,False,False,True,False,True,False,True,False
-3,1081,6,891.39,148.56,92.82,219,0.8646499714917523,0,2,1,0,0,3,0.3333333333333333,0.16666666666666666,0.0,0.0,0.5,False,False,False,False,True,False,False,True,False,False
39,1269,4,805.58,201.4,150.99,28,1.1721897163330568,0,1,0,0,0,3,0.25,0.0,0.0,0.0,0.75,False,True,False,False,False,True,False,False,True,False
35,1180,3,322.58,107.53,85.43,114,0.6258468728763337,0,0,1,1,0,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,False,False,False,True,False,False,False,True,False
14,1135,8,1467.32,183.42,153.19,148,1.0675423921043161,0,2,3,0,1,2,0.25,0.375,0.0,0.125,0.25,True,False,False,True,False,False,False,False,True,False
38,1147,10,1199.33,119.93,88.99,146,0.6980174413099479,0,2,1,3,0,4,0.2,0.1,0.3,0.0,0.4,False,False,False,False,True,True,False,False,False,False
40,1116,5,814.48,162.9,107.73,176,0.9481117417609481,0,0,2,1,0,2,0.0,0.4,0.2,0.0,0.4,False,False,False,False,True,False,False,True,True,False
42,984,5,996.81,199.36,117.67,308,1.160316493784301,0,0,1,0,2,2,0.0,0.2,0.0,0.4,0.4,True,True,False,False,False,False,False,True,False,True
3,1044,11,1914.13,174.01,151.09,249,1.0127742429946136,0,0,3,2,3,3,0.0,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,True,True,False,False,False,False,False,False,True,False
51,1141,3,283.2,94.4,47.19,157,0.549427553236547,0,0,0,1,1,1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,False,False,True,False,False,False,True,True,False
26,1089,4,669.76,167.44,30.69,121,0.9745354821390617,0,1,2,0,0,1,0.25,0.5,0.0,0.0,0.25,True,False,False,False,True,False,False,False,True,False
43,985,10,1768.08,176.81,146.97,315,1.0290708229634944,0,2,0,1,3,4,0.2,0.0,0.1,0.3,0.4,True,False,False,True,False,False,False,True,True,False
43,1088,7,1459.61,208.52,144.26,212,1.2136295911110675,0,0,2,1,2,2,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,True,False,False,True,False,True,False,False,True,False
24,949,11,1313.95,119.45,73.84,351,0.6952237418867112,0,3,2,2,1,3,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.2727272727272727,False,False,False,False,True,True,False,False,True,False
42,1096,5,1134.36,226.87,95.37,158,1.3204303919785532,0,1,0,1,1,2,0.2,0.0,0.2,0.2,0.4,False,False,False,False,True,True,False,False,True,False
30,1035,8,1719.15,214.89,277.6,235,1.2507043105402709,0,1,1,0,4,2,0.125,0.125,0.0,0.5,0.25,False,False,False,True,False,False,True,False,True,False
10,979,17,2242.42,131.91,108.55,322,0.76774352274823,0,2,3,4,5,3,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.17647058823529413,False,False,False,False,True,True,False,False,True,False
49,1095,9,1729.29,192.14,102.28,191,1.1182945982931158,0,2,0,3,0,4,0.2222222222222222,0.0,0.3333333333333333,0.0,0.4444444444444444,False,False,False,True,False,True,False,False,True,False
25,1061,5,306.74,61.35,22.52,193,0.3570697075324381,0,2,1,1,1,0,0.4,0.2,0.2,0.2,0.0,True,False,False,False,True,False,False,True,True,False
24,1090,17,2011.65,118.33,79.4,206,0.6887051098991589,0,3,4,2,2,6,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.35294117647058826,True,False,False,True,False,False,False,True,True,False
30,1037,10,1805.03,180.5,66.39,236,1.0505473872796263,0,1,4,0,1,4,0.1,0.4,0.0,0.1,0.4,True,False,False,False,True,False,True,False,True,False
38,947,7,1471.07,210.15,142.24,350,1.2231165287358088,0,1,0,2,1,3,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,True,False,True,False,False,False,False,True,True,False
34,1107,6,973.67,162.28,99.34,180,0.9445032133392673,0,0,1,0,1,4,0.0,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,True,False,False,True,False,False,False,True,True,False
41,1148,7,2256.26,322.32,219.54,144,1.8759691627034303,0,1,2,1,1,2,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,True,False,False,False,True,False,True,False,True,False
18,1084,10,1584.39,158.44,103.77,206,0.9221536179533739,0,2,4,1,1,2,0.2,0.4,0.1,0.1,0.2,False,False,False,True,False,False,True,False,True,False
26,1082,7,1064.86,152.12,122.96,219,0.8853699088807577,0,1,0,1,1,4,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,False,True,False,False,False,False,False,True,True,False
33,1113,7,1205.21,172.17,104.15,185,1.0020650618722065,0,2,1,1,2,1,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,True,False,False,False,False,False,True,False,True,False
57,1193,6,1075.1,179.18,93.76,79,1.0428647138657254,0,1,2,2,0,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,False,False,False,False,False,True,False,False,True,False
