id_cliente,idade,genero,cidade,canal_aquisicao,churn,recencia_dias,frequencia_compras,valor_total,ticket_medio,std_valor,cliente_sem_compra,compras_beleza,compras_casa,compras_eletrônicos,compras_esportes,compras_moda,metodo_preferido,dias_entre_compras,prop_compras_eletrônicos,prop_compras_moda,prop_compras_casa,prop_compras_esportes,prop_compras_beleza,ticket_medio_relativo
8043,17,F,SP,Google,1,1046,6,1098.38,183.06,135.5,0,1,1,1,0,3,Cartão,126,0.16666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,1.0654471175368887
8044,46,M,SP,Google,1,1097,6,1586.21,264.37,123.62,0,0,0,4,0,2,Cartão,69,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.5386881594189188
8045,46,F,SP,Orgânico,0,977,12,2571.1,214.26,150.06,0,4,1,4,1,2,Cartão,188,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.3333333333333333,1.2470375800472728
8046,44,F,SP,Orgânico,0,932,9,1824.07,202.67,149.93,0,2,2,1,1,3,Cartão,223,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,1.1795813793903704
8047,27,F,SP,Google,0,1115,6,755.5,125.92,62.46,0,0,2,1,1,2,Cartão,55,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.732880482029089
8048,26,F,BSB,Google,0,1020,4,750.24,187.56,95.48,0,4,0,0,0,0,Cartão,149,0.0,0.0,0.0,0.0,1.0,1.0916380496297324
8049,19,F,SP,Orgânico,0,837,9,938.04,104.23,71.46,0,1,1,3,1,3,Cartão,331,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6066401893415815
8050,36,F,RJ,Google,0,976,9,1230.94,136.77,83.44,0,1,1,3,2,2,Cartão,196,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.7960297294085015
8051,22,F,SP,Orgânico,0,679,13,1518.55,116.81,87.63,0,5,1,5,1,1,Cartão,488,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.6798583950589094
8052,20,M,BH,Indicação,0,922,11,1531.94,139.27,174.05,0,2,1,4,0,4,Cartão,236,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.0,0.18181818181818182,0.8105802472378592
8053,29,F,SP,Google,0,971,19,2119.5,111.55,85.86,0,4,2,6,5,2,Cartão,197,0.3157894736842105,0.10526315789473684,0.10526315789473684,0.2631578947368421,0.21052631578947367,0.6492441055459408
8054,29,M,SP,Orgânico,1,1029,2,257.47,128.74,48.88,0,1,0,0,0,1,Boleto,86,0.0,0.5,0.0,0.0,0.5,0.7492934661406044
8055,28,F,SP,Facebook,0,941,8,663.99,83.0,51.71,0,3,2,0,1,2,Cartão,208,0.0,0.25,0.25,0.125,0.375,0.48307719193467585
8056,40,F,POA,Google,0,868,6,1223.72,203.95,116.86,0,0,2,0,3,1,Cartão,303,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,1.1870312445190017
8057,35,M,RJ,Facebook,0,938,6,946.23,157.71,61.97,0,0,1,0,0,5,Pix,233,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.9179048667472015
8058,31,F,SP,Orgânico,0,916,6,828.74,138.12,92.54,0,2,1,0,1,2,Cartão,242,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.8038870090363546
8059,37,F,SP,Google,0,807,7,1014.67,144.95,114.89,0,2,0,2,2,1,Cartão,355,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.8436390237461597
8060,23,M,SP,Facebook,0,888,10,1214.38,121.44,77.72,0,6,0,1,1,2,Cartão,280,0.1,0.2,0.0,0.1,0.6,0.7068059540788799
8061,36,F,SP,Google,0,864,14,1785.28,127.52,90.07,0,3,3,1,2,5,Cartão,298,0.07142857142857142,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.7421928134398779
8062,36,F,BH,Orgânico,0,990,7,676.1,96.59,62.89,0,1,0,1,3,2,Cartão,156,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,0.5621738068550644
8063,16,M,RJ,Facebook,1,942,7,1168.66,166.95,113.89,0,2,2,0,1,2,Boleto,215,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.9716835806445075
8064,46,M,RJ,Google,0,947,6,1134.69,189.12,159.64,0,0,0,1,3,2,Boleto,184,0.16666666666666666,0.3333333333333333,0.0,0.5,0.0,1.1007175727552518
8065,24,F,SP,Indicação,0,867,12,2049.2,170.77,162.46,0,3,4,1,1,3,Cartão,302,0.08333333333333333,0.25,0.3333333333333333,0.08333333333333333,0.25,0.9939167718877662
8066,36,M,RJ,Orgânico,0,819,7,631.35,90.19,81.06,0,2,1,3,0,1,Cartão,350,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.5249244812119086
8067,48,F,SP,Orgânico,0,876,10,2816.88,281.69,197.11,0,2,3,1,0,4,Cartão,292,0.1,0.4,0.3,0.0,0.2,1.639494146940709
8068,46,F,SP,Facebook,0,1092,6,1957.87,326.31,193.62,0,0,2,0,0,4,Cartão,75,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.8991917891590853
8069,35,M,RJ,Orgânico,0,830,11,1314.35,119.49,98.55,0,3,0,1,3,4,Cartão,339,0.09090909090909091,0.36363636363636365,0.0,0.2727272727272727,0.2727272727272727,0.6954565501719808
8070,30,M,SP,Facebook,0,1050,6,1122.7,187.12,81.0,0,0,0,3,0,3,Cartão,111,0.5,0.5,0.0,0.0,0.0,1.0890771584917656
8071,46,M,RJ,Google,1,907,8,2377.17,297.15,185.56,0,3,2,0,0,3,Cartão,262,0.0,0.375,0.25,0.0,0.375,1.7294745491974568
8072,43,M,BSB,Orgânico,1,1011,5,1204.51,240.9,153.91,0,1,0,0,1,3,Cartão,157,0.0,0.6,0.0,0.2,0.2,1.4020878980369085
8073,27,F,SP,Indicação,0,1028,13,2411.93,185.53,126.67,0,3,3,3,1,3,Cartão,138,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.23076923076923078,1.0798230291522941
8074,25,M,BSB,Indicação,1,1013,7,1227.25,175.32,112.7,0,2,0,3,0,2,Cartão,116,0.42857142857142855,0.2857142857142857,0.0,0.0,0.2857142857142857,1.020398714337197
8075,10,M,SP,Orgânico,0,699,6,618.06,103.01,48.85,0,1,2,0,2,1,Cartão,465,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5995395366408549
8076,36,F,SP,Indicação,0,752,11,2048.31,186.21,117.01,0,1,5,4,0,1,Cartão,413,0.36363636363636365,0.09090909090909091,0.45454545454545453,0.0,0.09090909090909091,1.0837807700018793
8077,34,F,RJ,Google,1,1065,6,1396.42,232.74,197.03,0,2,2,0,2,0,Cartão,103,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.354595007841885
8078,48,F,RJ,Orgânico,0,1076,3,310.12,103.37,38.18,0,1,0,0,2,0,Cartão,90,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6016348112082824
8079,39,F,SP,Google,0,961,5,818.09,163.62,80.53,0,0,1,1,1,2,Cartão,195,0.2,0.4,0.2,0.2,0.0,0.9523022908958031
8080,51,F,BH,Indicação,0,1007,7,2203.52,314.79,196.73,0,0,0,2,3,2,Cartão,152,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,0.0,1.832143003001405
8081,26,F,POA,Google,0,926,10,1137.07,113.71,99.24,0,0,3,3,1,3,Cartão,241,0.3,0.3,0.3,0.1,0.0,0.6618157529505059
8082,48,F,SP,Google,1,959,7,1660.01,237.14,159.69,0,0,2,0,4,1,Cartão,196,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,1.3802039192215545
8083,28,F,BSB,Indicação,1,899,8,982.93,122.87,66.4,0,0,0,2,3,3,Pix,225,0.25,0.375,0.0,0.375,0.0,0.7151288502772726
8084,44,F,RJ,Facebook,1,1121,4,619.15,154.79,127.19,0,1,1,0,0,2,Boleto,40,0.0,0.5,0.25,0.0,0.25,0.9009098619225117
8085,17,M,POA,Indicação,0,1005,16,2289.33,143.08,83.34,0,1,4,5,1,5,Cartão,162,0.3125,0.3125,0.25,0.0625,0.0625,0.8327552364098003
8086,37,M,SP,Orgânico,0,926,10,1633.11,163.31,76.81,0,0,1,0,6,3,Cartão,157,0.0,0.3,0.1,0.6,0.0,0.9504980266849627
8087,11,F,BH,Facebook,0,852,8,1726.41,215.8,82.56,0,1,1,2,1,3,Cartão,309,0.25,0.375,0.125,0.125,0.125,1.2560006990301573
8088,31,M,SP,Indicação,0,817,14,3222.04,230.15,152.99,0,0,2,2,3,7,Cartão,342,0.14285714285714285,0.5,0.14285714285714285,0.21428571428571427,0.0,1.3395206713706704
8089,40,F,BSB,Orgânico,1,1019,3,425.24,141.75,79.47,0,1,0,0,0,2,Cartão,124,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.8250143609245819
8090,28,F,RJ,Orgânico,0,958,7,1023.6,146.23,67.77,0,0,2,1,2,2,Cartão,197,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.8510888888747908
8091,22,F,SP,Indicação,0,829,14,2812.65,200.9,132.93,0,1,5,1,2,5,Cartão,331,0.07142857142857142,0.35714285714285715,0.35714285714285715,0.14285714285714285,0.07142857142857142,1.1692796127671852
8092,45,F,SP,Facebook,1,934,7,1699.68,242.81,162.58,0,1,2,2,0,2,Cartão,220,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,1.4132044936585377
8093,33,M,BSB,Facebook,1,967,4,570.73,142.68,148.57,0,1,2,1,0,0,Cartão,186,0.25,0.0,0.5,0.0,0.25,0.8304271535571031
8094,29,M,RJ,Facebook,0,945,4,605.51,151.38,48.38,0,0,0,3,0,1,Cartão,211,0.75,0.25,0.0,0.0,0.0,0.8810629556032678
8095,35,F,SP,Facebook,0,835,7,876.9,125.27,93.9,0,1,1,0,2,3,Boleto,312,0.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.7290973473934559
8096,66,M,RJ,Indicação,0,838,9,1799.64,199.96,145.68,0,2,1,2,0,4,Cartão,314,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,1.1638086180633467
8097,48,M,BSB,Google,1,1019,2,365.21,182.6,111.56,0,1,0,0,1,0,Cartão,74,0.0,0.0,0.0,0.5,0.5,1.0627698222562867
8098,48,F,SP,Orgânico,1,856,8,1636.58,204.57,150.07,0,1,2,1,1,3,Cartão,295,0.125,0.375,0.25,0.125,0.125,1.1906397729406824
8099,40,F,SP,Orgânico,0,1103,4,674.42,168.6,120.72,0,1,1,0,2,0,Cartão,61,0.0,0.0,0.25,0.5,0.25,0.9812869224118836
8100,36,M,POA,Google,0,1040,3,572.63,190.88,224.67,0,1,1,0,0,1,Cartão,125,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.1109611373071195
8101,6,M,SP,Google,0,892,10,1196.43,119.64,77.79,0,1,4,2,1,2,Cartão,272,0.2,0.2,0.4,0.1,0.1,0.6963295812417424
8102,26,F,SP,Orgânico,0,1020,8,1166.19,145.77,123.3,0,2,2,1,1,2,Cartão,143,0.125,0.25,0.25,0.125,0.25,0.8484115935941892
8103,29,F,SP,Orgânico,0,920,6,1509.75,251.62,139.08,0,1,1,1,2,1,Pix,229,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.4644805184891945
8104,12,M,BSB,Orgânico,1,1058,7,1250.05,178.58,124.57,0,1,2,1,0,3,Cartão,104,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,1.0393725895866797
8105,21,F,SP,Google,0,950,14,2148.64,153.47,72.95,0,1,4,3,2,4,Cartão,212,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.8932271885086108
8106,11,F,RJ,Google,1,930,8,809.92,101.24,82.63,0,0,2,3,1,2,Cartão,233,0.375,0.25,0.25,0.125,0.0,0.5892377700176696
8107,34,F,BSB,Orgânico,1,1101,6,1146.59,191.1,111.5,0,1,2,1,1,1,Pix,46,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.112241582876103
8108,44,M,SP,Google,0,985,8,1613.99,201.75,239.55,0,0,3,3,2,0,Cartão,178,0.375,0.0,0.375,0.25,0.0,1.1742267888291669
8109,48,M,BSB,Orgânico,1,1082,3,525.02,175.01,180.32,0,0,0,1,1,1,Boleto,51,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0185944501263569
8110,39,F,RJ,Google,0,1069,9,1739.17,193.24,122.33,0,2,2,2,1,2,Cartão,83,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,1.1246968261380332
8111,23,M,RJ,Orgânico,0,951,14,1277.44,91.25,86.84,0,4,1,1,2,6,Cartão,199,0.07142857142857142,0.42857142857142855,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.5310939007715563
8112,11,F,SP,Google,0,778,10,1100.83,110.08,71.14,0,0,3,2,4,1,Cartão,384,0.2,0.1,0.3,0.4,0.0,0.6406884010622785
8113,13,M,RJ,Indicação,0,784,6,1281.26,213.54,278.17,0,1,1,1,2,1,Boleto,356,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.2428470309124178
8114,19,M,SP,Indicação,0,1085,3,268.53,89.51,9.36,0,0,0,0,3,0,Pix,64,0.0,0.0,0.0,1.0,0.0,0.5209667403623234
8115,24,M,SP,Orgânico,0,1008,14,1992.59,142.33,62.93,0,1,3,3,4,3,Cartão,154,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.828390081060993
8116,33,F,POA,Google,1,989,5,565.25,113.05,27.44,0,1,1,2,0,1,Cartão,144,0.4,0.2,0.2,0.0,0.2,0.6579744162435555
8117,22,F,SP,Google,0,836,7,1128.35,161.19,111.53,0,1,2,1,1,2,Boleto,296,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.9381591875656674
8118,39,F,BSB,Google,0,951,7,882.11,126.02,102.92,0,0,0,2,1,4,Cartão,202,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.0,0.7334625027422632
8119,32,M,SP,Orgânico,0,852,19,2029.84,106.83,81.42,0,4,3,6,2,4,Cartão,305,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.21052631578947367,0.6217727278841134
8120,35,F,SP,Indicação,0,649,8,1750.52,218.82,129.63,0,1,1,2,1,3,Cartão,502,0.25,0.375,0.125,0.125,0.125,1.2735777245680213
8121,48,F,BSB,Indicação,0,735,14,4125.31,294.66,176.38,0,1,3,5,2,3,Cartão,424,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.07142857142857142,1.7149822334394167
8122,20,F,SP,Google,0,893,10,1686.41,168.64,131.74,0,0,3,1,3,3,Cartão,268,0.1,0.3,0.3,0.3,0.0,0.9815197306971533
8123,40,F,BSB,Facebook,1,1060,3,566.3,188.77,93.44,0,0,0,0,0,3,Boleto,93,0.0,1.0,0.0,0.0,0.0,1.0986805002591418
8124,34,M,RJ,Facebook,0,954,5,765.05,153.01,152.27,0,3,0,1,0,1,Cartão,175,0.2,0.2,0.0,0.0,0.6,0.8905498932280089
8125,30,F,SP,Facebook,1,1009,7,1437.05,205.29,111.31,0,0,0,1,3,3,Boleto,143,0.14285714285714285,0.42857142857142855,0.0,0.42857142857142855,0.0,1.1948303220755374
8126,45,F,RJ,Orgânico,0,973,6,1489.98,248.33,121.95,0,0,3,2,0,1,Boleto,186,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,1.4453320370257596
8127,45,M,SP,Google,0,1003,8,1438.59,179.82,79.15,0,0,3,4,0,1,Cartão,148,0.5,0.125,0.375,0.0,0.0,1.046589646430041
8128,23,F,SP,Indicação,0,942,13,2122.91,163.3,115.13,0,1,3,1,3,5,Cartão,218,0.07692307692307693,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.9504398246136454
8129,32,M,BH,Orgânico,0,813,4,379.02,94.76,34.22,0,1,1,0,0,2,Cartão,339,0.0,0.5,0.25,0.0,0.25,0.5515228278039745
8130,38,M,SP,Orgânico,0,896,7,731.28,104.47,40.73,0,2,1,1,1,2,Cartão,262,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.6080370390531998
8131,31,M,SP,Orgânico,0,1005,2,327.21,163.61,139.31,0,0,0,1,1,0,Cartão,149,0.5,0.0,0.0,0.5,0.0,0.9522440888244857
8132,42,F,BSB,Google,0,920,5,1114.28,222.86,159.76,0,1,0,2,1,1,Cartão,225,0.4,0.2,0.0,0.2,0.2,1.2970913613802635
8133,38,M,BSB,Indicação,1,850,5,1100.47,220.09,174.31,0,1,1,1,1,1,Boleto,305,0.2,0.2,0.2,0.2,0.2,1.280969387625335
8134,56,M,RJ,Google,0,971,3,700.99,233.66,32.07,0,0,0,0,3,0,Cartão,177,0.0,0.0,0.0,1.0,0.0,1.3599495984030885
8135,16,M,RJ,Google,0,889,12,1581.63,131.8,97.39,0,2,2,2,3,3,Cartão,263,0.16666666666666666,0.25,0.16666666666666666,0.25,0.16666666666666666,0.7671032999637383
8136,33,F,RJ,Indicação,0,1002,8,1026.72,128.34,100.61,0,2,2,0,0,4,Boleto,157,0.0,0.5,0.25,0.0,0.25,0.7469653832879072
8137,24,M,RJ,Orgânico,0,1034,9,1128.49,125.39,106.9,0,0,2,4,2,1,Cartão,106,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.7297957722492651
8138,42,M,RJ,Google,0,737,5,1309.01,261.8,208.99,0,1,1,1,0,2,Cartão,399,0.2,0.4,0.2,0.0,0.2,1.523730227090339
8139,15,M,POA,Google,0,882,15,1872.82,124.85,82.6,0,2,0,2,3,8,Cartão,277,0.13333333333333333,0.5333333333333333,0.0,0.2,0.13333333333333333,0.7266528603981238
8140,39,F,SP,Indicação,0,987,5,1102.56,220.51,36.7,0,0,2,2,1,0,Cartão,148,0.4,0.0,0.4,0.2,0.0,1.283413874620667
8141,27,M,RJ,Google,0,565,7,932.26,133.18,90.03,0,2,1,0,1,3,Cartão,585,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.7751351858055437
8142,26,M,BSB,Indicação,0,899,15,2442.74,162.85,122.88,0,4,5,0,2,4,Cartão,257,0.0,0.26666666666666666,0.3333333333333333,0.13333333333333333,0.26666666666666666,0.947820731404361
8143,17,F,RJ,Google,1,990,8,1489.15,186.14,122.17,0,2,0,1,2,3,Cartão,163,0.125,0.375,0.0,0.25,0.25,1.0833733555026572
8144,29,F,BSB,Google,0,1016,6,1106.78,184.46,111.98,0,0,2,0,2,2,Cartão,135,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.073595407521329
8145,48,F,SP,Indicação,0,825,7,1320.72,188.67,189.16,0,2,1,0,0,4,Boleto,319,0.0,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,1.0980984795459672
8146,34,M,SP,Orgânico,0,898,10,1243.01,124.3,67.82,0,2,2,1,1,4,Cartão,239,0.1,0.4,0.2,0.1,0.2,0.7234517464756651
8147,42,M,BSB,Indicação,0,1016,4,754.95,188.74,55.18,0,1,0,1,0,2,Cartão,114,0.25,0.5,0.0,0.0,0.25,1.0985058940451895
8148,54,M,SP,Orgânico,1,1020,6,1444.47,240.74,163.52,0,1,1,3,0,1,Cartão,119,0.5,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,1.4011566648958296
8149,38,M,BH,Google,0,976,3,281.68,93.89,60.54,0,1,0,1,0,1,Cartão,146,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.546459247599358
8150,28,F,SP,Orgânico,0,848,7,789.96,112.85,59.27,0,1,1,2,1,2,Cartão,309,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.6568103748172068
8151,40,M,BH,Facebook,0,948,8,1257.7,157.21,89.84,0,2,0,5,0,1,Cartão,209,0.625,0.125,0.0,0.0,0.25,0.91499476318133
8152,28,F,RJ,Orgânico,0,814,10,1559.59,155.96,171.36,0,1,1,5,1,2,Cartão,326,0.5,0.2,0.1,0.1,0.1,0.9077195042666512
8153,28,M,SP,Facebook,1,998,8,1066.03,133.25,92.08,0,0,3,4,1,0,Cartão,129,0.5,0.0,0.375,0.125,0.0,0.7755426003047657
8154,16,M,RJ,Google,1,878,12,1586.49,132.21,81.77,0,2,3,2,2,3,Cartão,272,0.16666666666666666,0.25,0.25,0.16666666666666666,0.16666666666666666,0.769489584887753
8155,46,M,RJ,Google,0,986,11,2652.86,241.17,213.97,0,1,3,2,1,4,Cartão,170,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.09090909090909091,1.403659353962479
8156,30,F,SP,Indicação,0,1020,8,2002.91,250.36,204.06,0,2,4,1,0,1,Cartão,110,0.125,0.125,0.5,0.0,0.25,1.4571470575031982
8157,37,F,RJ,Google,0,1074,9,1292.0,143.56,65.01,0,2,4,0,1,2,Cartão,76,0.0,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.8355489358330369
8158,22,F,RJ,Orgânico,0,887,8,937.81,117.23,64.12,0,0,0,3,1,4,Cartão,243,0.375,0.5,0.0,0.125,0.0,0.6823028820542416
8159,40,F,SP,Google,0,977,5,281.69,56.34,40.93,0,0,1,0,0,4,Cartão,174,0.0,0.8,0.2,0.0,0.0,0.3279104698024053
8160,25,M,BH,Facebook,1,902,2,278.3,139.15,133.06,0,0,1,0,0,1,Boleto,235,0.0,0.5,0.5,0.0,0.0,0.80988182238205
8161,33,M,SP,Google,0,932,15,2057.13,137.14,120.14,0,5,2,3,3,2,Cartão,222,0.2,0.13333333333333333,0.13333333333333333,0.2,0.3333333333333333,0.7981832060472462
8162,45,M,SP,Google,0,941,10,1721.06,172.11,122.39,0,3,2,2,0,3,Cartão,200,0.2,0.3,0.2,0.0,0.3,1.001715849444302
8163,44,M,RJ,Indicação,0,1002,8,1808.14,226.02,122.06,0,0,1,1,1,5,Pix,141,0.125,0.625,0.125,0.125,0.0,1.3154832159165715
8164,34,M,RJ,Indicação,0,904,14,2726.41,194.74,140.45,0,2,5,2,1,4,Cartão,249,0.14285714285714285,0.2857142857142857,0.35714285714285715,0.07142857142857142,0.14285714285714285,1.1334271368356479
8165,13,F,POA,Orgânico,0,784,12,2136.48,178.04,105.13,0,1,4,2,4,1,Boleto,356,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.0362296777355384
8166,70,F,SP,Google,0,1052,3,696.08,232.03,183.98,0,0,0,1,1,1,Pix,82,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.3504626607783474
8167,55,M,SP,Orgânico,0,895,7,988.65,141.24,122.7,0,2,1,0,0,4,Boleto,258,0.0,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,0.8220460552873929
8168,43,M,SP,Facebook,1,1075,1,86.76,86.76,0.0,0,0,0,0,0,1,Boleto,0,0.0,1.0,0.0,0.0,0.0,0.5049611707500299
8169,25,M,BH,Orgânico,1,1057,3,1098.55,366.18,256.8,0,0,2,0,1,0,Boleto,75,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,2.131243447501682
8170,33,M,RJ,Google,0,972,9,721.27,80.14,46.57,0,1,3,2,2,1,Cartão,181,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.4664313995378906
8171,28,F,BH,Orgânico,1,977,11,1577.89,143.44,76.41,0,3,0,6,2,0,Cartão,173,0.5454545454545454,0.0,0.0,0.18181818181818182,0.2727272727272727,0.8348505109772277
8172,50,M,SP,Indicação,0,975,9,2736.03,304.0,181.15,0,3,3,1,0,2,Cartão,176,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,1.769342968049897
8173,38,M,BSB,Facebook,0,910,7,1164.35,166.34,70.7,0,0,2,1,1,3,Pix,240,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.9681332542941443
8174,25,M,RJ,Google,1,943,5,669.34,133.87,108.81,0,1,0,1,0,3,Pix,184,0.2,0.6,0.0,0.0,0.2,0.7791511287264464
8175,29,M,POA,Indicação,0,1109,3,383.49,127.83,114.59,0,1,0,1,0,1,Cartão,40,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.7439970776507182
8176,48,F,SP,Google,0,637,11,1477.4,134.31,97.9,0,3,1,0,3,4,Cartão,506,0.0,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.7817120198644134
8177,54,M,RJ,Indicação,0,937,1,309.59,309.59,0.0,0,0,0,0,1,0,Cartão,0,0.0,0.0,0.0,1.0,0.0,1.8018779259163407
8178,53,F,BH,Indicação,0,957,5,1434.83,286.97,254.93,0,2,2,0,1,0,Cartão,176,0.0,0.0,0.4,0.2,0.4,1.6702248405963125
8179,44,F,RJ,Orgânico,0,788,6,1077.77,179.63,133.66,0,1,0,3,0,2,Cartão,325,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,1.0454838070750099
8180,31,M,SP,Orgânico,0,1067,4,620.08,155.02,63.33,0,0,2,1,0,1,Boleto,62,0.25,0.25,0.5,0.0,0.0,0.9022485095628127
8181,-3,M,POA,Google,0,829,12,1580.72,131.73,98.24,0,2,2,1,3,4,Cartão,324,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.7666958854645162
8182,38,M,SP,Facebook,0,982,12,1068.24,89.02,57.94,0,2,3,1,0,6,Cartão,169,0.08333333333333333,0.5,0.25,0.0,0.16666666666666666,0.5181148388677692
8183,34,M,SP,Facebook,0,892,10,575.43,57.54,42.24,0,1,1,4,2,2,Cartão,253,0.4,0.2,0.1,0.2,0.1,0.33489471836049695
8184,36,M,RJ,Orgânico,1,1094,2,1063.51,531.76,23.41,0,1,0,1,0,0,Cartão,46,0.5,0.0,0.0,0.0,0.5,3.0949533443757016
8185,35,F,RJ,Orgânico,0,877,11,1387.25,126.11,82.2,0,0,3,2,3,3,Cartão,269,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.7339863213841201
8186,19,F,BH,Orgânico,1,1091,6,1495.46,249.24,181.22,0,0,0,4,1,1,Cartão,32,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,1.4506284255156459
8187,41,F,SP,Orgânico,0,778,5,1022.02,204.4,109.6,0,1,0,1,0,3,Cartão,317,0.2,0.6,0.0,0.0,0.2,1.189650337728286
8188,42,F,RJ,Orgânico,1,965,8,1433.68,179.21,135.12,0,1,3,1,1,2,Cartão,186,0.125,0.25,0.375,0.125,0.125,1.043039320079678
8189,43,F,RJ,Orgânico,0,897,4,767.07,191.77,136.29,0,1,0,1,0,2,Cartão,245,0.25,0.5,0.0,0.0,0.25,1.1161411216543708
8190,46,M,SP,Facebook,0,804,13,3063.18,235.63,145.26,0,4,3,4,1,1,Cartão,340,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.3076923076923077,1.3714154064526225
