id_cliente,idade,genero,cidade,canal_aquisicao,churn
8123,40,F,BSB,Facebook,1
8124,34,M,RJ,Facebook,0
8125,30,F,SP,Facebook,1
8126,45,F,RJ,Orgânico,0
8127,45,M,SP,Google,0
8128,23,F,SP,Indicação,0
8129,32,M,BH,Orgânico,0
8130,38,M,SP,Orgânico,0
8131,31,M,SP,Orgânico,0
8132,42,F,BSB,Google,0
8133,38,M,BSB,Indicação,1
8134,56,M,RJ,Google,0
8135,16,M,RJ,Google,0
8136,33,F,RJ,Indicação,0
8137,24,M,RJ,Orgânico,0
8138,42,M,RJ,Google,0
8139,15,M,POA,Google,0
8140,39,F,SP,Indicação,0
8141,27,M,RJ,Google,0
8142,26,M,BSB,Indicação,0
8143,17,F,RJ,Google,1
8144,29,F,BSB,Google,0
8145,48,F,SP,Indicação,0
8146,34,M,SP,Orgânico,0
8147,42,M,BSB,Indicação,0
8148,54,M,SP,Orgânico,1
8149,38,M,BH,Google,0
8150,28,F,SP,Orgânico,0
8151,40,M,BH,Facebook,0
8152,28,F,RJ,Orgânico,0
8153,28,M,SP,Facebook,1
8154,16,M,RJ,Google,1
8155,46,M,RJ,Google,0
8156,30,F,SP,Indicação,0
8157,37,F,RJ,Google,0
8158,22,F,RJ,Orgânico,0
8159,40,F,SP,Google,0
8160,25,M,BH,Facebook,1
8161,33,M,SP,Google,0
8162,45,M,SP,Google,0
8163,44,M,RJ,Indicação,0
8164,34,M,RJ,Indicação,0
8165,13,F,POA,Orgânico,0
8166,70,F,SP,Google,0
8167,55,M,SP,Orgânico,0
8168,43,M,SP,Facebook,1
8169,25,M,BH,Orgânico,1
8170,33,M,RJ,Google,0
8171,28,F,BH,Orgânico,1
8172,50,M,SP,Indicação,0
8173,38,M,BSB,Facebook,0
8174,25,M,RJ,Google,1
8175,29,M,POA,Indicação,0
8176,48,F,SP,Google,0
8177,54,M,RJ,Indicação,0
8178,53,F,BH,Indicação,0
8179,44,F,RJ,Orgânico,0
8180,31,M,SP,Orgânico,0
8181,-3,M,POA,Google,0
8182,38,M,SP,Facebook,0
8183,34,M,SP,Facebook,0
8184,36,M,RJ,Orgânico,1
8185,35,F,RJ,Orgânico,0
8186,19,F,BH,Orgânico,1
8187,41,F,SP,Orgânico,0
8188,42,F,RJ,Orgânico,1
8189,43,F,RJ,Orgânico,0
8190,46,M,SP,Facebook,0
8191,42,M,POA,Orgânico,1
8192,30,F,BSB,Orgânico,1
8193,34,M,RJ,Google,0
8194,36,M,SP,Google,1
8195,36,F,POA,Google,0
8196,46,F,SP,Orgânico,1
8197,42,F,SP,Indicação,0
8198,59,M,SP,Google,0
8199,61,F,SP,Orgânico,0
8200,35,F,BSB,Google,0
8201,-11,M,RJ,Orgânico,0
8202,49,M,POA,Orgânico,0
8203,28,F,SP,Orgânico,0
8204,25,M,RJ,Google,0
8205,30,F,POA,Orgânico,1
8206,29,M,BSB,Facebook,0
8207,42,F,BH,Facebook,1
8208,16,M,SP,Facebook,0
8209,22,M,BH,Indicação,0
8210,39,M,SP,Orgânico,0
8211,42,F,RJ,Indicação,0
8212,42,F,RJ,Orgânico,0
8213,25,F,RJ,Google,1
8214,23,M,BH,Facebook,0
8215,28,M,RJ,Indicação,0
8216,37,M,SP,Facebook,0
8217,52,F,RJ,Orgânico,1
8218,10,M,RJ,Orgânico,0
8219,32,F,SP,Facebook,0
8220,19,F,SP,Orgânico,0
8221,15,F,SP,Facebook,1
8222,46,F,RJ,Google,0
8223,41,F,POA,Indicação,0
8224,40,M,SP,Indicação,0
8225,46,M,RJ,Orgânico,1
8226,29,M,BH,Google,0
8227,29,M,SP,Indicação,0
8228,61,M,POA,Google,1
8229,32,M,SP,Google,1
8230,43,F,BSB,Indicação,0
8231,35,M,SP,Google,0
8232,12,F,SP,Orgânico,0
8233,10,F,SP,Indicação,0
8234,28,F,SP,Google,0
8235,47,F,BSB,Facebook,1
8236,44,F,SP,Google,0
8237,45,M,RJ,Orgânico,1
8238,23,M,SP,Google,0
8239,54,M,BSB,Google,1
8240,23,F,BH,Indicação,0
8241,37,M,RJ,Orgânico,0
8242,34,M,SP,Orgânico,0
8243,32,F,RJ,Google,0
8244,51,F,SP,Google,0
8245,26,M,SP,Indicação,0
8246,18,F,RJ,Orgânico,0
8247,35,F,POA,Facebook,1
8248,30,F,BSB,Facebook,0
8249,75,M,RJ,Google,1
8250,43,F,RJ,Google,0
8251,30,F,POA,Indicação,0
8252,22,F,RJ,Google,0
8253,12,F,RJ,Google,0
8254,22,F,POA,Google,0
8255,36,M,SP,Facebook,0
8256,52,M,SP,Google,0
8257,48,F,RJ,Facebook,1
8258,37,F,SP,Orgânico,1
8259,31,M,SP,Google,0
8260,38,M,RJ,Indicação,0
8261,28,F,RJ,Orgânico,0
8262,55,F,POA,Facebook,0
8263,32,M,SP,Google,0
8264,33,F,SP,Google,1
8265,8,F,SP,Indicação,0
8266,32,M,RJ,Indicação,0
8267,45,M,BH,Google,0
8268,22,M,RJ,Orgânico,0
8269,25,M,SP,Orgânico,0
8270,44,F,RJ,Google,0
8271,17,F,RJ,Orgânico,0
8272,47,F,SP,Google,0
8273,28,F,RJ,Indicação,0
8274,30,M,RJ,Google,0
8275,21,M,POA,Indicação,0
8276,39,F,BSB,Google,1
8277,64,F,BH,Indicação,0
8278,44,F,BSB,Google,0
8279,24,M,BH,Orgânico,1
8280,48,M,POA,Google,0
8281,31,M,SP,Google,0
8282,51,F,RJ,Google,1
8283,44,F,BH,Google,0
8284,0,F,RJ,Orgânico,0
8285,22,M,SP,Orgânico,0
8286,46,F,SP,Orgânico,0
8287,36,M,SP,Orgânico,0
8288,22,F,SP,Google,0
8289,27,F,SP,Google,0
8290,12,M,RJ,Indicação,0
8291,33,M,BSB,Orgânico,1
8292,61,F,BH,Indicação,0
8293,44,M,BSB,Facebook,1
8294,61,M,BSB,Google,1
8295,45,M,RJ,Google,0
8296,47,M,SP,Facebook,0
8297,58,M,SP,Orgânico,0
8298,39,F,POA,Google,0
8299,32,F,SP,Orgânico,1
8300,47,F,BH,Orgânico,0
8301,52,F,SP,Orgânico,0
8302,29,M,POA,Orgânico,1
8303,26,F,RJ,Google,0
8304,36,M,BSB,Orgânico,1
8305,44,F,SP,Facebook,1
8306,44,F,SP,Orgânico,1
8307,17,M,RJ,Google,0
8308,57,F,POA,Facebook,0
8309,27,F,RJ,Google,0
8310,31,F,POA,Google,1
8311,24,F,BH,Orgânico,0
8312,67,F,BH,Orgânico,0
8313,37,F,RJ,Indicação,0
8314,24,F,SP,Indicação,0
8315,45,M,SP,Orgânico,0
8316,44,F,POA,Facebook,1
8317,32,F,POA,Orgânico,0
8318,45,F,BH,Facebook,0
8319,25,F,SP,Indicação,0
8320,29,F,SP,Orgânico,0
8321,10,F,POA,Facebook,1
8322,19,M,SP,Facebook,0
8323,56,F,BSB,Orgânico,0
8324,54,F,SP,Orgânico,0
8325,35,M,RJ,Orgânico,0
8326,54,M,BSB,Indicação,0
8327,33,F,SP,Facebook,0
8328,32,F,SP,Google,0
8329,35,F,POA,Google,1
8330,33,M,RJ,Orgânico,0
8331,32,M,BH,Google,0
8332,48,F,BH,Indicação,0
8333,36,F,SP,Orgânico,0
8334,43,M,SP,Orgânico,0
8335,47,M,RJ,Google,0
8336,39,M,SP,Facebook,0
8337,23,M,RJ,Orgânico,0
8338,18,F,BH,Indicação,0
8339,36,M,SP,Orgânico,0
8340,32,M,RJ,Orgânico,0
8341,36,F,SP,Facebook,0
8342,34,M,SP,Facebook,0
8343,66,F,RJ,Facebook,1
8344,19,M,BSB,Indicação,0
8345,11,F,SP,Facebook,0
8346,38,M,RJ,Orgânico,0
8347,30,F,RJ,Orgânico,1
8348,38,F,SP,Google,1
8349,42,M,RJ,Orgânico,0
8350,50,F,POA,Indicação,0
8351,16,F,RJ,Orgânico,0
8352,28,M,SP,Google,0
8353,40,F,RJ,Google,0
8354,44,F,RJ,Facebook,0
8355,61,M,SP,Facebook,0
8356,46,M,SP,Google,1
8357,34,F,SP,Orgânico,0
8358,24,F,SP,Facebook,0
8359,28,F,SP,Orgânico,1
8360,27,F,RJ,Indicação,0
8361,42,F,SP,Google,0
8362,38,M,BSB,Indicação,0
8363,19,F,RJ,Orgânico,0
8364,29,M,BSB,Indicação,0
8365,45,M,RJ,Google,0
8366,39,M,SP,Orgânico,1
8367,41,M,RJ,Google,1
8368,39,F,BSB,Indicação,0
8369,54,F,SP,Indicação,0
8370,37,F,SP,Facebook,1
8371,30,M,SP,Google,0
8372,24,M,SP,Orgânico,0
8373,37,F,SP,Orgânico,0
8374,5,M,SP,Indicação,0
8375,32,F,SP,Google,0
8376,32,M,RJ,Google,1
8377,18,M,SP,Google,0
8378,23,M,RJ,Indicação,0
8379,44,M,RJ,Facebook,0
8380,37,M,RJ,Google,0
8381,36,M,SP,Facebook,0
8382,38,M,RJ,Orgânico,0
8383,36,F,SP,Orgânico,0
8384,49,F,RJ,Indicação,0
8385,36,M,RJ,Orgânico,0
8386,17,M,SP,Facebook,0
8387,54,F,SP,Facebook,0
8388,39,M,SP,Orgânico,0
8389,27,F,SP,Orgânico,0
8390,19,F,SP,Facebook,0
8391,39,F,POA,Indicação,0
8392,33,F,SP,Orgânico,0
8393,53,F,RJ,Indicação,0
8394,30,M,RJ,Indicação,0
8395,24,M,RJ,Orgânico,0
8396,45,F,POA,Google,0
8397,46,M,BSB,Indicação,0
8398,37,F,BH,Orgânico,0
8399,43,M,POA,Facebook,1
8400,34,M,SP,Google,0
8401,37,M,RJ,Indicação,0
8402,48,M,BSB,Google,0
8403,42,M,RJ,Indicação,0
8404,32,M,POA,Google,1
8405,51,M,SP,Indicação,0
8406,6,M,RJ,Indicação,0
8407,59,F,POA,Facebook,1
8408,14,F,SP,Facebook,0
8409,27,M,BH,Google,0
8410,34,M,SP,Facebook,0
8411,33,M,RJ,Facebook,1
8412,47,F,POA,Google,0
8413,22,M,SP,Orgânico,0
8414,38,M,SP,Orgânico,0
8415,28,F,SP,Google,0
8416,38,F,BSB,Google,0
8417,34,F,BH,Google,0
8418,36,M,SP,Indicação,0
8419,28,F,SP,Google,0
8420,28,M,BSB,Google,1
8421,38,F,BSB,Facebook,0
8422,46,M,SP,Orgânico,0
8423,27,M,SP,Indicação,0
8424,24,M,BH,Orgânico,0
8425,42,F,RJ,Google,0
8426,34,M,POA,Google,0
8427,44,M,RJ,Google,1
8428,24,M,RJ,Orgânico,0
8429,13,F,RJ,Facebook,0
8430,28,M,POA,Facebook,0
8431,25,M,SP,Facebook,0
8432,34,M,SP,Orgânico,0
8433,27,M,SP,Facebook,0
8434,43,F,BSB,Indicação,0
8435,31,M,RJ,Orgânico,0
8436,36,F,SP,Facebook,1
8437,36,F,RJ,Indicação,0
8438,37,M,SP,Indicação,0
8439,34,F,SP,Orgânico,0
8440,41,F,SP,Google,1
8441,25,F,RJ,Google,0
8442,51,M,BH,Orgânico,1
8443,32,F,BSB,Facebook,0
8444,19,F,POA,Orgânico,0
8445,37,M,RJ,Indicação,0
8446,24,M,BH,Indicação,0
8447,42,F,SP,Google,0
8448,61,F,SP,Orgânico,0
8449,25,F,SP,Indicação,0
8450,38,M,RJ,Indicação,0
8451,13,F,SP,Google,0
8452,40,M,SP,Orgânico,0
8453,24,F,RJ,Facebook,0
8454,27,F,SP,Google,0
8455,21,M,RJ,Orgânico,0
8456,43,F,RJ,Orgânico,0
8457,47,M,SP,Facebook,1
8458,35,F,SP,Orgânico,0
8459,24,M,SP,Google,0
8460,54,M,SP,Google,0
8461,25,F,RJ,Indicação,0
8462,9,M,BH,Google,0
8463,40,F,SP,Orgânico,0
8464,21,M,SP,Orgânico,0
8465,46,M,BSB,Facebook,0
8466,30,M,SP,Orgânico,0
8467,42,F,SP,Google,0
8468,51,M,RJ,Indicação,0
8469,20,M,RJ,Orgânico,0
8470,28,M,RJ,Orgânico,0
8471,34,F,BH,Facebook,1
8472,53,F,SP,Google,1
8473,27,M,RJ,Google,1
8474,27,M,SP,Indicação,0
8475,40,F,BH,Indicação,0
8476,28,M,BSB,Google,1
8477,36,M,SP,Facebook,0
8478,16,M,SP,Orgânico,0
8479,61,M,SP,Facebook,1
8480,18,M,SP,Google,0
8481,31,M,SP,Orgânico,0
8482,34,F,RJ,Google,0
8483,57,M,POA,Orgânico,0
8484,19,M,SP,Google,0
8485,58,F,SP,Facebook,0
8486,44,F,SP,Facebook,0
8487,40,F,SP,Indicação,0
8488,23,F,SP,Indicação,0
8489,41,M,BH,Google,0
8490,26,F,SP,Indicação,0
8491,50,M,POA,Facebook,1
8492,23,F,RJ,Google,0
8493,33,F,RJ,Orgânico,0
8494,28,F,SP,Orgânico,0
8495,23,M,RJ,Orgânico,0
8496,43,F,RJ,Indicação,0
8497,41,F,SP,Google,0
8498,49,F,SP,Indicação,0
8499,13,M,POA,Orgânico,0
8500,47,M,SP,Google,1
8501,65,F,RJ,Facebook,0
8502,29,M,SP,Facebook,0
8503,57,F,SP,Google,0
8504,31,M,SP,Facebook,0
8505,18,F,SP,Orgânico,0
8506,31,M,RJ,Orgânico,0
8507,47,F,RJ,Google,1
8508,24,M,BH,Indicação,0
8509,27,M,BH,Google,0
8510,42,F,SP,Indicação,0
8511,35,F,RJ,Orgânico,0
8512,42,M,BH,Indicação,0
8513,37,F,RJ,Orgânico,0
8514,40,F,RJ,Facebook,1
8515,29,F,BH,Indicação,0
8516,37,F,SP,Indicação,1
8517,23,M,BH,Orgânico,0
8518,50,F,SP,Indicação,0
8519,27,M,RJ,Orgânico,0
8520,48,M,SP,Orgânico,1
8521,32,F,BSB,Orgânico,0
8522,37,F,RJ,Orgânico,0
8523,29,M,RJ,Google,1
8524,22,F,BH,Facebook,0
8525,14,F,BSB,Indicação,1
8526,22,M,BH,Facebook,1
8527,31,M,SP,Orgânico,0
8528,37,M,BSB,Google,0
8529,47,F,RJ,Google,0
8530,29,F,RJ,Orgânico,0
8531,24,M,POA,Google,0
8532,17,M,SP,Google,0
8533,40,F,SP,Facebook,0
8534,51,F,RJ,Orgânico,0
8535,50,F,BH,Indicação,0
8536,43,M,RJ,Orgânico,0
8537,42,F,RJ,Google,0
8538,55,F,RJ,Orgânico,0
8539,38,M,RJ,Google,1
8540,42,F,BSB,Google,0
8541,31,M,SP,Facebook,0
8542,18,F,RJ,Google,0
8543,26,M,BH,Facebook,0
8544,34,M,RJ,Facebook,0
8545,35,M,SP,Google,0
8546,58,F,SP,Orgânico,0
8547,35,F,BH,Facebook,0
8548,49,F,SP,Orgânico,0
8549,29,F,SP,Orgânico,0
8550,31,M,SP,Google,0
8551,19,F,RJ,Indicação,0
8552,26,F,BH,Indicação,1
8553,41,M,BH,Orgânico,1
8554,35,M,SP,Orgânico,0
8555,46,M,RJ,Indicação,0
8556,37,M,BH,Google,0
8557,30,F,SP,Facebook,1
8558,60,M,SP,Orgânico,0
8559,33,F,BSB,Orgânico,0
8560,48,F,RJ,Orgânico,0
8561,30,M,RJ,Indicação,0
8562,43,M,SP,Google,0
8563,46,M,BSB,Orgânico,0
8564,37,M,RJ,Orgânico,1
8565,6,M,BSB,Google,0
8566,35,F,POA,Google,0
8567,49,M,POA,Indicação,0
8568,41,F,BSB,Orgânico,0
8569,40,M,SP,Facebook,0
8570,14,F,BSB,Google,0
8571,26,F,SP,Indicação,0
8572,39,F,BSB,Facebook,0
8573,39,M,SP,Facebook,1
8574,49,M,RJ,Indicação,0
8575,33,M,SP,Orgânico,0
8576,39,F,BH,Indicação,0
8577,35,F,SP,Indicação,0
8578,23,M,RJ,Indicação,0
8579,7,M,BSB,Indicação,0
8580,40,F,RJ,Facebook,0
8581,37,F,SP,Facebook,0
8582,27,M,RJ,Facebook,1
8583,15,M,SP,Orgânico,0
8584,42,M,RJ,Orgânico,0
8585,31,F,POA,Indicação,0
8586,41,F,RJ,Orgânico,1
8587,57,M,SP,Orgânico,0
8588,9,M,SP,Orgânico,0
8589,26,M,POA,Google,0
8590,32,M,SP,Orgânico,0
8591,52,M,RJ,Indicação,0
8592,15,F,RJ,Orgânico,0
8593,58,M,BH,Google,0
8594,36,F,BSB,Indicação,1
8595,33,F,SP,Facebook,0
8596,32,F,RJ,Orgânico,0
8597,29,F,RJ,Orgânico,0
8598,47,F,SP,Google,1
8599,22,F,SP,Google,0
8600,39,F,RJ,Orgânico,1
8601,30,F,SP,Indicação,0
8602,25,M,BSB,Indicação,0
8603,66,M,SP,Orgânico,1
8604,40,M,SP,Orgânico,0
8605,42,M,SP,Google,0
8606,48,M,SP,Indicação,0
8607,17,F,RJ,Orgânico,0
8608,56,F,SP,Orgânico,0
8609,4,F,BH,Google,0
8610,25,F,POA,Google,0
8611,29,F,BH,Google,0
8612,41,M,SP,Orgânico,0
8613,37,M,POA,Facebook,1
8614,32,F,SP,Facebook,0
8615,34,M,RJ,Google,0
8616,23,M,RJ,Google,0
8617,17,M,SP,Indicação,1
8618,43,M,BSB,Indicação,0
8619,43,M,SP,Indicação,0
8620,54,F,RJ,Google,0
8621,25,M,SP,Facebook,1
8622,43,M,BH,Orgânico,1
8623,31,F,BH,Google,1
8624,49,F,SP,Orgânico,0
8625,47,F,RJ,Google,1
8626,37,F,BH,Google,0
8627,30,F,RJ,Facebook,0
8628,46,F,RJ,Orgânico,1
8629,42,F,RJ,Facebook,1
8630,26,F,SP,Indicação,0
8631,19,M,RJ,Indicação,1
8632,31,F,RJ,Google,1
8633,53,F,RJ,Google,0
8634,48,M,BSB,Orgânico,0
8635,21,F,SP,Google,0
8636,20,F,SP,Indicação,0
8637,50,F,SP,Orgânico,1
8638,21,F,SP,Google,0
8639,41,M,SP,Facebook,0
8640,27,M,POA,Google,0
8641,54,F,SP,Google,0
8642,25,M,RJ,Google,0
8643,48,M,SP,Indicação,0
8644,37,M,RJ,Orgânico,0
8645,38,M,POA,Indicação,0
8646,11,M,SP,Orgânico,0
8647,8,M,BSB,Google,0
8648,32,F,POA,Facebook,1
8649,37,F,RJ,Facebook,0
8650,21,M,SP,Google,0
8651,21,M,RJ,Google,0
8652,41,M,BSB,Facebook,1
8653,41,F,SP,Orgânico,0
8654,33,F,RJ,Orgânico,0
8655,44,F,SP,Google,0
8656,20,F,SP,Orgânico,0
8657,30,F,BSB,Orgânico,0
8658,54,F,RJ,Facebook,1
8659,35,M,SP,Google,0
8660,36,F,RJ,Orgânico,0
8661,62,F,SP,Indicação,0
8662,18,F,SP,Orgânico,0
8663,44,M,RJ,Facebook,0
8664,54,F,RJ,Facebook,1
8665,31,M,SP,Google,0
8666,45,M,SP,Orgânico,0
8667,23,F,RJ,Google,0
8668,26,F,BSB,Google,0
8669,39,F,BSB,Indicação,0
8670,44,M,SP,Facebook,0
8671,48,F,RJ,Google,1
8672,53,M,BSB,Indicação,0
8673,34,M,RJ,Facebook,1
8674,49,F,POA,Facebook,0
8675,30,F,POA,Google,0
8676,45,F,SP,Indicação,0
8677,37,M,SP,Google,0
8678,40,F,SP,Google,1
8679,40,M,SP,Orgânico,0
8680,15,F,POA,Facebook,1
8681,21,M,POA,Google,0
8682,36,F,SP,Indicação,0
8683,14,F,RJ,Google,0
8684,44,M,RJ,Google,0
8685,45,M,SP,Indicação,0
8686,38,F,RJ,Orgânico,0
8687,21,M,POA,Orgânico,1
8688,51,M,SP,Facebook,0
8689,59,M,SP,Facebook,1
8690,36,M,SP,Orgânico,0
8691,41,F,SP,Google,0
8692,37,M,SP,Google,0
8693,41,F,RJ,Indicação,0
8694,33,F,RJ,Facebook,1
8695,34,F,BH,Orgânico,1
8696,45,M,SP,Google,0
8697,63,F,SP,Facebook,1
8698,18,F,BSB,Orgânico,0
8699,33,F,BSB,Facebook,0
8700,20,F,SP,Indicação,0
8701,54,F,SP,Google,0
8702,27,M,BSB,Google,1
8703,17,F,SP,Google,0
8704,42,M,SP,Facebook,1
8705,55,F,RJ,Orgânico,0
8706,42,F,SP,Orgânico,0
8707,37,M,SP,Indicação,0
8708,39,M,RJ,Orgânico,0
8709,51,F,BH,Indicação,0
8710,24,F,BSB,Facebook,1
8711,33,F,POA,Google,0
8712,29,F,SP,Indicação,0
8713,20,F,SP,Google,0
8714,31,M,BH,Facebook,1
8715,48,F,RJ,Orgânico,1
8716,41,F,SP,Google,1
8717,42,M,SP,Google,0
8718,36,M,SP,Google,0
8719,41,F,RJ,Indicação,0
8720,25,M,SP,Google,0
8721,31,M,POA,Indicação,0
8722,37,M,SP,Facebook,0
8723,38,F,POA,Indicação,0
8724,38,F,BSB,Google,0
8725,33,F,RJ,Orgânico,0
8726,30,M,BH,Facebook,0
8727,72,F,RJ,Orgânico,0
8728,45,F,SP,Orgânico,0
8729,39,M,SP,Facebook,0
8730,32,F,RJ,Google,1
8731,29,M,RJ,Indicação,0
8732,33,M,RJ,Indicação,0
8733,38,M,RJ,Facebook,0
8734,12,M,RJ,Google,0
8735,16,F,RJ,Google,0
8736,27,F,RJ,Facebook,0
8737,37,F,RJ,Google,0
8738,32,M,BSB,Orgânico,0
8739,52,F,RJ,Google,0
8740,17,F,BH,Facebook,1
8741,25,M,RJ,Orgânico,0
8742,53,M,RJ,Orgânico,0
8743,36,F,RJ,Facebook,1
8744,45,M,SP,Google,0
8745,59,F,POA,Google,1
8746,26,M,SP,Facebook,0
8747,33,M,SP,Facebook,1
8748,31,F,SP,Facebook,0
8749,11,M,SP,Google,0
8750,31,M,BH,Orgânico,1
8751,45,M,RJ,Google,0
8752,41,F,BSB,Facebook,1
8753,42,F,SP,Orgânico,0
8754,30,F,SP,Indicação,0
8755,27,M,SP,Facebook,0
8756,50,M,RJ,Google,0
8757,29,M,BSB,Orgânico,0
8758,38,M,RJ,Google,0
8759,36,F,SP,Indicação,0
8760,52,F,POA,Orgânico,1
8761,46,M,SP,Google,0
8762,19,F,RJ,Orgânico,0
8763,20,F,RJ,Orgânico,0
8764,41,F,SP,Indicação,0
8765,34,M,SP,Facebook,0
8766,29,F,SP,Orgânico,0
8767,47,F,BSB,Indicação,1
8768,37,F,RJ,Orgânico,0
8769,35,F,BSB,Indicação,0
8770,44,F,RJ,Google,0
8771,30,M,RJ,Google,0
8772,53,F,BH,Google,0
8773,25,F,POA,Google,0
8774,42,M,SP,Google,0
8775,52,F,SP,Facebook,0
8776,18,M,BH,Google,0
8777,30,M,POA,Orgânico,1
8778,48,M,POA,Orgânico,1
8779,48,M,RJ,Indicação,0
8780,32,F,SP,Facebook,0
8781,26,F,SP,Google,0
8782,46,M,POA,Facebook,0
8783,49,F,RJ,Indicação,0
8784,21,M,SP,Orgânico,0
8785,20,F,POA,Google,0
8786,37,F,SP,Orgânico,1
8787,42,M,BH,Orgânico,0
8788,31,F,RJ,Indicação,0
8789,43,M,SP,Google,0
8790,26,F,SP,Indicação,0
8791,9,F,SP,Indicação,0
8792,29,F,RJ,Facebook,0
8793,35,M,RJ,Facebook,1
8794,31,M,SP,Google,0
8795,21,M,POA,Google,0
8796,13,F,SP,Google,0
8797,28,M,SP,Google,0
8798,45,M,SP,Google,0
8799,50,M,SP,Google,1
8800,49,F,POA,Google,0
8801,25,F,SP,Orgânico,0
8802,21,F,RJ,Orgânico,0
8803,40,F,BSB,Facebook,1
8804,42,M,RJ,Facebook,1
8805,39,F,SP,Orgânico,0
8806,10,M,BSB,Indicação,0
8807,24,F,BH,Google,0
8808,34,M,SP,Orgânico,0
8809,40,M,RJ,Facebook,1
8810,44,F,POA,Indicação,0
8811,36,M,RJ,Orgânico,0
8812,38,M,BH,Facebook,0
8813,36,M,POA,Orgânico,1
8814,43,M,RJ,Facebook,1
8815,38,F,SP,Indicação,0
8816,35,F,SP,Facebook,1
8817,31,M,RJ,Orgânico,0
8818,35,F,SP,Google,1
8819,40,M,POA,Indicação,0
8820,38,M,RJ,Orgânico,1
8821,39,F,RJ,Facebook,0
8822,51,M,BH,Google,0
8823,38,F,RJ,Google,1
8824,27,M,SP,Indicação,0
8825,45,F,SP,Orgânico,0
8826,18,F,RJ,Facebook,0
8827,22,M,BSB,Indicação,0
8828,39,F,RJ,Google,0
8829,41,M,SP,Facebook,0
8830,20,F,SP,Facebook,1
8831,30,M,BSB,Indicação,0
8832,27,F,POA,Orgânico,0
8833,29,F,SP,Orgânico,0
8834,46,F,BH,Google,0
8835,43,M,RJ,Indicação,0
8836,34,F,RJ,Google,0
8837,28,M,BSB,Google,1
8838,18,F,SP,Google,0
8839,52,F,RJ,Facebook,1
8840,42,M,SP,Indicação,0
8841,26,F,SP,Facebook,1
8842,43,M,RJ,Orgânico,1
8843,34,M,SP,Google,0
8844,31,M,RJ,Facebook,0
8845,40,M,SP,Facebook,0
8846,26,M,RJ,Google,0
8847,30,F,SP,Orgânico,0
8848,36,M,BH,Facebook,0
8849,29,F,RJ,Orgânico,1
8850,43,M,POA,Facebook,0
8851,57,M,POA,Google,0
8852,25,F,SP,Google,1
8853,15,F,SP,Orgânico,1
8854,10,M,RJ,Google,0
8855,33,M,RJ,Orgânico,0
8856,27,F,SP,Facebook,0
8857,37,F,SP,Google,0
8858,36,M,RJ,Indicação,0
8859,15,M,POA,Google,0
8860,13,M,POA,Google,0
8861,38,F,SP,Orgânico,0
8862,36,M,SP,Facebook,0
8863,29,F,SP,Indicação,0
8864,15,F,RJ,Google,1
8865,40,M,BH,Google,0
8866,50,M,BH,Facebook,0
8867,38,F,RJ,Indicação,0
8868,24,M,SP,Orgânico,0
8869,35,M,SP,Indicação,0
8870,18,F,POA,Orgânico,1
8871,47,M,SP,Google,1
8872,35,F,SP,Google,0
8873,13,F,BH,Google,0
8874,31,M,BH,Orgânico,1
8875,40,F,POA,Orgânico,1
8876,31,F,SP,Google,0
8877,31,M,RJ,Google,0
8878,20,F,RJ,Indicação,0
8879,41,M,POA,Orgânico,0
8880,27,F,BH,Orgânico,0
8881,9,F,BSB,Google,0
8882,30,F,SP,Indicação,0
8883,46,F,BH,Orgânico,0
8884,30,F,RJ,Google,0
8885,55,F,SP,Indicação,0
8886,40,F,SP,Facebook,0
8887,39,M,RJ,Google,0
8888,33,F,SP,Orgânico,0
8889,34,M,BSB,Orgânico,0
8890,31,F,BH,Facebook,1
8891,31,F,SP,Google,0
8892,41,M,RJ,Orgânico,0
8893,23,M,SP,Google,0
8894,22,M,RJ,Google,0
8895,21,F,RJ,Facebook,0
8896,59,M,BSB,Indicação,0
8897,41,F,RJ,Google,0
8898,38,F,BSB,Indicação,0
8899,22,M,BH,Google,0
8900,42,F,RJ,Orgânico,0
8901,33,M,RJ,Orgânico,0
8902,37,M,BH,Orgânico,1
8903,23,M,SP,Facebook,0
8904,36,M,BSB,Google,0
8905,29,F,BH,Orgânico,1
8906,25,F,SP,Orgânico,1
8907,43,M,POA,Google,0
8908,16,M,SP,Facebook,0
8909,41,F,POA,Facebook,0
8910,43,F,SP,Facebook,0
8911,24,M,BH,Facebook,0
8912,25,F,RJ,Orgânico,0
8913,32,F,BH,Google,0
8914,38,F,SP,Facebook,0
8915,33,F,SP,Orgânico,0
8916,40,M,SP,Facebook,0
8917,56,F,BSB,Orgânico,1
8918,28,M,SP,Google,0
8919,14,M,RJ,Orgânico,1
8920,44,M,BSB,Google,0
8921,55,F,POA,Orgânico,0
8922,39,F,SP,Google,1
8923,21,M,BSB,Facebook,0
8924,33,F,SP,Facebook,0
8925,21,M,BH,Facebook,0
8926,42,M,BH,Google,0
8927,18,F,SP,Orgânico,0
8928,31,F,SP,Facebook,0
8929,22,F,RJ,Indicação,1
8930,36,M,RJ,Google,0
8931,30,M,POA,Orgânico,0
8932,37,F,SP,Indicação,0
8933,35,M,POA,Orgânico,1
8934,23,M,RJ,Facebook,1
8935,42,M,POA,Google,1
8936,34,F,BH,Facebook,0
8937,23,F,BSB,Orgânico,0
8938,61,F,SP,Indicação,0
8939,40,M,RJ,Orgânico,0
8940,33,F,SP,Google,0
